lineage,cell_line,gene_effect_score
other,OTHER_708,-0.4913868152674785
other,OTHER_709,-0.09785288023058693
other,OTHER_710,-0.2736738011701119
other,OTHER_711,-0.2710089455103668
other,OTHER_712,0.12746024781480358
other,OTHER_713,-0.14769029862293356
other,OTHER_714,0.4015756167206017
other,OTHER_715,-0.3419342318046203
other,OTHER_716,-0.35464709864601085
other,OTHER_717,-0.8319251059057358
other,OTHER_718,-0.5566615868410345
other,OTHER_719,0.15257453092703058
other,OTHER_720,0.07969020804625065
other,OTHER_721,-0.6195050502909781
other,OTHER_722,-0.2750284532771263
other,OTHER_723,-0.16402990823072128
other,OTHER_724,-0.09770601883447258
other,OTHER_725,0.0427135241243112
other,OTHER_726,0.1760100403545561
other,OTHER_727,-0.08148885552413772
other,OTHER_728,-0.02756074014915416
other,OTHER_729,-0.3270198649504792
other,OTHER_730,-0.39912724161975033
other,OTHER_731,-0.07859944661286741
other,OTHER_732,-0.17737198189508063
other,OTHER_733,0.15779952841083886
other,OTHER_734,-0.09432882863968847
other,OTHER_735,0.026237788806761975
other,OTHER_736,-0.026578293550087922
other,OTHER_737,-0.5834364440062854
other,OTHER_738,0.36170933515108805
other,OTHER_739,0.13410443380714532
other,OTHER_740,-0.24644182670012227
other,OTHER_741,-0.2729355889707883
other,OTHER_742,-0.33286782430036993
other,OTHER_743,0.10013341265532177
other,OTHER_744,-0.1450724442848048
other,OTHER_745,-0.029187813848302144
other,OTHER_746,0.1004538956746909
other,OTHER_747,-0.4587594149836004
other,OTHER_748,-0.31134102714183
other,OTHER_749,-0.40762639326908257
other,OTHER_750,0.32899115562678183
other,OTHER_751,-0.27362073554636346
other,OTHER_752,-0.08376507491539942
other,OTHER_753,-0.2793073649677089
other,OTHER_754,0.3368648663898415
other,OTHER_755,-0.2598988835214755
other,OTHER_756,-0.1482573096137423
other,OTHER_757,-0.5710583445120153
other,OTHER_758,0.08212422204969175
other,OTHER_759,-0.5483475950157126
other,OTHER_760,-0.3185361724283702
other,OTHER_761,0.3038125005697576
other,OTHER_762,-0.3805112653054741
other,OTHER_763,-0.655292649164792
other,OTHER_764,-0.2110392674157376
other,OTHER_765,0.2067142301366737
other,OTHER_766,-0.46377826724527604
other,OTHER_767,-0.019411117596467714
other,OTHER_768,0.3544904255436402
other,OTHER_769,0.05687522123073799
other,OTHER_770,0.30409535180357705
other,OTHER_771,-0.21578960508565176
other,OTHER_772,-0.29153286822684277
other,OTHER_773,0.041180424000779425
other,OTHER_774,-0.04141438600571394
other,OTHER_775,0.16787063567309193
other,OTHER_776,-0.30594538010855554
other,OTHER_777,0.1028388742868035
other,OTHER_778,-0.3278962151568099
other,OTHER_779,-0.06452474341969737
other,OTHER_780,0.24556234147621617
other,OTHER_781,0.3079670679915931
other,OTHER_782,-0.09996454964663411
other,OTHER_783,0.44611646957224316
other,OTHER_784,-0.06588995101335249
other,OTHER_785,-0.7258753195258434
other,OTHER_786,0.13228869223307102
other,OTHER_787,0.3222829312282325
other,OTHER_788,-0.2897137991284019
other,OTHER_789,0.00139017505347383
other,OTHER_790,0.23385039774619618
other,OTHER_791,-0.4094688753773714
other,OTHER_792,-0.31951390894073584
other,OTHER_793,0.09467810376933691
other,OTHER_794,0.4120660232706236
other,OTHER_795,-0.5780565889250987
other,OTHER_796,-0.14562000944751202
other,OTHER_797,0.10171051286741861
other,OTHER_798,-0.2569822528362411
other,OTHER_799,-0.11479386549359513
other,OTHER_800,0.07940600427662486
other,OTHER_801,-0.10161422505462003
other,OTHER_802,0.0052772194321294985
other,OTHER_803,-0.4047606286237072
other,OTHER_804,-0.06735627800773974
other,OTHER_805,-0.39651470375312925
other,OTHER_806,0.045602381552526716
other,OTHER_807,-0.742439957325497
other,OTHER_808,-0.5502132890159271
other,OTHER_809,0.04390477042817839
other,OTHER_810,-0.5109856121537327
other,OTHER_811,-0.45765323844529693
other,OTHER_812,0.6355875435010587
other,OTHER_813,-0.037615210840893545
other,OTHER_814,-0.0066137525790910395
other,OTHER_815,0.056828889201050614
other,OTHER_816,0.1925594359332334
other,OTHER_817,-0.22726278299263128
other,OTHER_818,0.050962469961352536
other,OTHER_819,-0.36198345543649724
other,OTHER_820,0.2432160870902146
other,OTHER_821,0.08482708400093797
other,OTHER_822,0.05730665757544132
other,OTHER_823,0.3025274089637746
other,OTHER_824,-0.7608993865900864
other,OTHER_825,-0.12438041923740008
other,OTHER_826,-0.618830648511896
other,OTHER_827,-0.1364450427265995
other,OTHER_828,-0.180962536939195
other,OTHER_829,-0.009238536891214066
other,OTHER_830,-0.3030413828735527
other,OTHER_831,-0.45610169321041616
other,OTHER_832,-0.40155816833715463
other,OTHER_833,-0.17985010016842504
other,OTHER_834,0.49329131941095916
other,OTHER_835,-0.0902456931711132
other,OTHER_836,0.04064247818072936
other,OTHER_837,0.2664180946991951
other,OTHER_838,-0.47031908451577376
other,OTHER_839,-0.04101114349411307
other,OTHER_840,-0.28982151540258216
other,OTHER_841,-0.1968315070539703
other,OTHER_842,-0.9463242161221994
other,OTHER_843,-0.11836447099380606
other,OTHER_844,-0.4358686250666306
other,OTHER_845,-0.26383325774028754
other,OTHER_846,-0.4381929346606931
other,OTHER_847,-0.5602994406181776
other,OTHER_848,-0.2963692882297473
other,OTHER_849,0.20261142370768123
