lineage,cell_line,gene_effect_score
other,OTHER_711,-0.46622916206566145
other,OTHER_712,0.005976302364411865
other,OTHER_713,0.15106238823014806
other,OTHER_714,0.10470955450580104
other,OTHER_715,0.6042962870575809
other,OTHER_716,0.0028245584670377535
other,OTHER_717,-0.35695490342623654
other,OTHER_718,0.17797912494614493
other,OTHER_719,0.1352209550917972
other,OTHER_720,-0.031084160655227348
other,OTHER_721,0.044606128379160115
other,OTHER_722,-0.06609757973952222
other,OTHER_723,-0.41198017221558725
other,OTHER_724,0.034752999748758145
other,OTHER_725,-0.06343167587399287
other,OTHER_726,0.11018248891735748
other,OTHER_727,0.07796116634553522
other,OTHER_728,0.18310286503359452
other,OTHER_729,-0.3468121704463663
other,OTHER_730,0.249082106990773
other,OTHER_731,-0.2863158306442628
other,OTHER_732,-0.20123435319861477
other,OTHER_733,-0.35578493455921106
other,OTHER_734,0.07478224999192128
other,OTHER_735,-0.4394938310670694
other,OTHER_736,0.29721278030402887
other,OTHER_737,0.15816573341321766
other,OTHER_738,-0.1749430832351725
other,OTHER_739,-0.2750699317850479
other,OTHER_740,0.26309292227615144
other,OTHER_741,0.4321478734866691
other,OTHER_742,0.10756401858917138
other,OTHER_743,-0.3621897512953618
other,OTHER_744,0.0777430097420393
other,OTHER_745,0.6192056070136296
other,OTHER_746,-0.5585441961865957
other,OTHER_747,-0.4046939729009258
other,OTHER_748,-0.01587165829890782
other,OTHER_749,-0.35144345531418186
other,OTHER_750,-0.3743723900869932
other,OTHER_751,0.2961253466412935
other,OTHER_752,-0.5816967940837238
other,OTHER_753,0.06707577275427055
other,OTHER_754,0.45266756949030656
other,OTHER_755,0.041286654655214514
other,OTHER_756,-0.09739318300912253
other,OTHER_757,-0.24230520275359824
other,OTHER_758,-0.2989008590895433
other,OTHER_759,-0.0906945693055253
other,OTHER_760,0.2530711924315441
other,OTHER_761,-0.3347250085488799
other,OTHER_762,-0.29173370693002487
other,OTHER_763,0.05335788128058251
other,OTHER_764,0.1717512105690161
other,OTHER_765,-0.5310921830747011
other,OTHER_766,-0.04272490064038723
other,OTHER_767,-0.3269765049347164
other,OTHER_768,-0.45963874203423116
other,OTHER_769,0.14369094955373168
other,OTHER_770,0.05334833271189135
other,OTHER_771,0.11117234785840864
other,OTHER_772,-0.40141230525500504
other,OTHER_773,0.06763544563628927
other,OTHER_774,0.15478520478129387
other,OTHER_775,-0.1938875523970709
other,OTHER_776,0.09128097678443416
other,OTHER_777,0.2766387912230105
other,OTHER_778,0.43819793508294386
other,OTHER_779,0.17937903302197677
other,OTHER_780,-0.053774083682810586
other,OTHER_781,-0.49214135994876224
other,OTHER_782,-0.36843260716923987
other,OTHER_783,0.044663594479041294
other,OTHER_784,-0.44388062930743166
other,OTHER_785,0.36170526200540665
other,OTHER_786,-0.11966144047269926
other,OTHER_787,-0.11249612949100884
other,OTHER_788,0.03861965236258194
other,OTHER_789,-0.41138199292172045
other,OTHER_790,0.14390012442937367
other,OTHER_791,-0.14273651322388037
other,OTHER_792,-0.4952002620399691
other,OTHER_793,-0.24579405043825114
other,OTHER_794,-0.06260034469725381
other,OTHER_795,0.01894553351286564
other,OTHER_796,0.22628914876848877
other,OTHER_797,-0.5407679210080091
other,OTHER_798,-0.23128819509575738
other,OTHER_799,-0.008055347069587195
other,OTHER_800,-0.09061640177785676
other,OTHER_801,0.3204532776446326
other,OTHER_802,0.09395586437687199
other,OTHER_803,0.05114293720882786
other,OTHER_804,0.0874073884719574
other,OTHER_805,0.12215923452080306
other,OTHER_806,-0.08823416985668091
other,OTHER_807,0.4645951720935772
other,OTHER_808,-0.3069802596119777
other,OTHER_809,-0.47201535358545166
other,OTHER_810,-0.04091019448184849
other,OTHER_811,0.1225124660075614
other,OTHER_812,-0.21731610990273675
other,OTHER_813,-0.3079585643801303
other,OTHER_814,-0.4185529702693869
other,OTHER_815,-0.3301043499934092
other,OTHER_816,0.29908610102382405
other,OTHER_817,-0.3674449527618526
other,OTHER_818,-0.01119438774971622
other,OTHER_819,0.2798084863704645
other,OTHER_820,-0.4432479084579454
other,OTHER_821,-0.013510791739214552
other,OTHER_822,0.2947090864472746
other,OTHER_823,-0.0002254231743818863
other,OTHER_824,0.1396765077056618
other,OTHER_825,-0.01436054873294966
other,OTHER_826,-0.5794884114905862
other,OTHER_827,-0.32745995355994634
other,OTHER_828,0.2762397035254933
other,OTHER_829,-0.5460445321524168
other,OTHER_830,0.18164489701530218
other,OTHER_831,-0.12973562836768823
other,OTHER_832,0.27071671342546955
other,OTHER_833,-0.8050782967011062
other,OTHER_834,-0.490070300557459
other,OTHER_835,0.285486384855658
other,OTHER_836,0.09593639839300976
other,OTHER_837,-0.08509805775266494
other,OTHER_838,-0.05549391342161219
other,OTHER_839,0.6539369635310269
other,OTHER_840,-0.27818499133416935
other,OTHER_841,-0.49595154700996025
other,OTHER_842,-0.4549440625237525
other,OTHER_843,-0.4013963033377929
other,OTHER_844,-0.44259150691618443
other,OTHER_845,-0.01656959139833037
other,OTHER_846,0.16552393037697266
other,OTHER_847,-0.14056922143101386
other,OTHER_848,-0.2135088282834639
other,OTHER_849,0.21684929829834954
