lineage,cell_line,gene_effect_score
other,OTHER_701,-1.2388187710815017
other,OTHER_702,-1.2638321391389173
other,OTHER_703,-0.7274872186451509
other,OTHER_704,-1.5814747054078095
other,OTHER_705,-1.0329528033782611
other,OTHER_706,-1.2489580154442506
other,OTHER_707,-1.2880243577055122
other,OTHER_708,-1.0580713173155276
other,OTHER_709,-1.1309884295931936
other,OTHER_710,-0.6790645137198503
other,OTHER_711,-0.8754540844761636
other,OTHER_712,-0.8145689902470454
other,OTHER_713,-0.8822196788893172
other,OTHER_714,-0.8053225111204115
other,OTHER_715,-1.0523439696074837
other,OTHER_716,-0.9838590805118933
other,OTHER_717,-0.9125490225623041
other,OTHER_718,-1.2363984502964764
other,OTHER_719,-1.018173629455779
other,OTHER_720,-0.7257495982571813
other,OTHER_721,-1.7072995979543417
other,OTHER_722,-1.7501235519027163
other,OTHER_723,-1.029617005861851
other,OTHER_724,-0.8646779527196031
other,OTHER_725,-1.3761116732637257
other,OTHER_726,-1.1595031448888726
other,OTHER_727,-1.3454722521266702
other,OTHER_728,-0.8773635445140708
other,OTHER_729,-1.7877014009691194
other,OTHER_730,-1.3447673233250814
other,OTHER_731,-0.9179037278384128
other,OTHER_732,-0.7752311688680604
other,OTHER_733,-0.8626543908863403
other,OTHER_734,-0.6007623060976642
other,OTHER_735,-1.7023786048424085
other,OTHER_736,-0.9859437446906641
other,OTHER_737,-1.6221908049280103
other,OTHER_738,-0.5898337864953491
other,OTHER_739,-0.8895496410990401
other,OTHER_740,-0.917675870448132
other,OTHER_741,-1.0638102348757326
other,OTHER_742,-0.9207478456844128
other,OTHER_743,-1.424644663359282
other,OTHER_744,-1.2472611011098547
other,OTHER_745,-0.9227452383119084
other,OTHER_746,-1.1020132403722236
other,OTHER_747,-0.8363089061091145
other,OTHER_748,-0.9131298771626906
other,OTHER_749,-0.8793807093467014
other,OTHER_750,-1.0803954218787153
other,OTHER_751,-1.027240525398846
other,OTHER_752,-0.9934849429712538
other,OTHER_753,-0.49461862363079423
other,OTHER_754,-0.9432370692047554
other,OTHER_755,-1.0777153179001553
other,OTHER_756,-1.2301788716017628
other,OTHER_757,-1.1729361998384504
other,OTHER_758,-1.45943130033053
other,OTHER_759,-1.68922042122708
other,OTHER_760,-1.1136401995767393
other,OTHER_761,-0.7166394064993287
other,OTHER_762,-1.0221639994129768
other,OTHER_763,-0.6907847838345897
other,OTHER_764,-1.529616027260834
other,OTHER_765,-1.4391936292524459
other,OTHER_766,-1.0767097459568866
other,OTHER_767,-1.0455942603910213
other,OTHER_768,-0.6330812300027239
other,OTHER_769,-0.2466976942135265
other,OTHER_770,-1.4712222198848923
other,OTHER_771,-0.9766747725466804
other,OTHER_772,-0.9666867566142328
other,OTHER_773,-1.6132548409093277
other,OTHER_774,-1.041664575463445
other,OTHER_775,-0.8422189961180906
other,OTHER_776,-1.1466546412546872
other,OTHER_777,-0.7344749940575693
other,OTHER_778,-1.074691257640796
other,OTHER_779,-1.0642697896060698
other,OTHER_780,-1.2063621730208167
other,OTHER_781,-1.2800878986893804
other,OTHER_782,-1.2833088201160432
other,OTHER_783,-1.645329623254812
other,OTHER_784,-1.3423656118004441
other,OTHER_785,-1.1468611308553758
other,OTHER_786,-0.7378589175953596
other,OTHER_787,-0.8711337560155112
other,OTHER_788,-1.8772363592361083
other,OTHER_789,-1.1641298245926548
other,OTHER_790,-1.3276447622779064
other,OTHER_791,-1.0396809240892524
other,OTHER_792,-0.9428422939857127
other,OTHER_793,-1.131352571620328
other,OTHER_794,-0.5997119965906429
other,OTHER_795,-1.2383624614723432
other,OTHER_796,-0.45926630552375425
other,OTHER_797,-1.714959420196748
other,OTHER_798,-1.7300978863184189
other,OTHER_799,-1.4447890927949394
other,OTHER_800,-0.7971305402530577
other,OTHER_801,-1.1733983450199563
other,OTHER_802,-0.7375548186659712
other,OTHER_803,-1.094546926190743
other,OTHER_804,-0.9606483532004748
other,OTHER_805,-1.1076705284592625
other,OTHER_806,-0.6239221716225637
other,OTHER_807,-0.7890805707596735
other,OTHER_808,-0.6264193070021893
other,OTHER_809,-0.4350648084095391
other,OTHER_810,-0.7612803406946638
other,OTHER_811,-0.9913924319675956
other,OTHER_812,-1.6988984240580978
other,OTHER_813,-1.0939102119168667
other,OTHER_814,-1.1217980835128485
other,OTHER_815,-0.967414527994401
other,OTHER_816,-1.3177557492790986
other,OTHER_817,-1.1061646474894276
other,OTHER_818,-1.4568632532268246
other,OTHER_819,-1.1084822779595722
other,OTHER_820,-0.7919798462754974
other,OTHER_821,-1.0660628632519284
other,OTHER_822,-1.1982879471334489
other,OTHER_823,-0.7477460046398707
other,OTHER_824,-1.4799999202823457
other,OTHER_825,-1.413083012290302
other,OTHER_826,-1.1072261380953041
other,OTHER_827,-0.884607621978019
other,OTHER_828,-1.0133865167442253
other,OTHER_829,-1.0894331736159444
other,OTHER_830,-1.34211398318747
other,OTHER_831,-0.9125354866402613
other,OTHER_832,-1.2773005039824963
other,OTHER_833,-1.2004927366719758
other,OTHER_834,-0.6362895283020467
other,OTHER_835,-1.138595609512303
other,OTHER_836,-1.2152905492472972
other,OTHER_837,-0.7565583377257155
other,OTHER_838,-0.7467944723965192
other,OTHER_839,-1.247934834099942
other,OTHER_840,-1.306021802246782
other,OTHER_841,-1.295302230357148
other,OTHER_842,-1.0057540333770347
other,OTHER_843,-1.2615745761602493
other,OTHER_844,-1.6234563748682245
other,OTHER_845,-1.7298964327936868
other,OTHER_846,-1.059191996550175
other,OTHER_847,-0.1943177505985032
other,OTHER_848,-1.3911973450036714
other,OTHER_849,-1.0275270874734577
