lineage,cell_line,gene_effect_score
other,OTHER_700,-1.2922299171347922
other,OTHER_701,-1.0271029038689048
other,OTHER_702,-1.6002770806990647
other,OTHER_703,-0.995382237347115
other,OTHER_704,-0.7724080500444229
other,OTHER_705,-1.0084141463281608
other,OTHER_706,-1.1736091232117196
other,OTHER_707,-1.0943641872219403
other,OTHER_708,-1.1342245568823286
other,OTHER_709,-1.4463223307155555
other,OTHER_710,-1.2563807200855375
other,OTHER_711,-1.2586961314362908
other,OTHER_712,-0.8563824158385659
other,OTHER_713,-1.2316683148106164
other,OTHER_714,-0.8404280545843932
other,OTHER_715,-0.7875902395187304
other,OTHER_716,-1.0798105610623137
other,OTHER_717,-1.1385584059489207
other,OTHER_718,-1.2035247061439076
other,OTHER_719,-0.9309209637694896
other,OTHER_720,-0.9629612502732446
other,OTHER_721,-1.0573608373373342
other,OTHER_722,-0.97132452757418
other,OTHER_723,-1.043339947881257
other,OTHER_724,-1.0929515864308303
other,OTHER_725,-0.9651112849120755
other,OTHER_726,-0.7783054205240757
other,OTHER_727,-0.8164421927120468
other,OTHER_728,-1.218010667201751
other,OTHER_729,-0.9621604659363949
other,OTHER_730,-0.9096228370591359
other,OTHER_731,-1.2667252773571311
other,OTHER_732,-1.1254795592045597
other,OTHER_733,-0.9635632803239914
other,OTHER_734,-1.2277151498376333
other,OTHER_735,-1.0571294000562714
other,OTHER_736,-0.7605300301910092
other,OTHER_737,-1.0655537552062495
other,OTHER_738,-1.1591661390381847
other,OTHER_739,-0.9599452958669398
other,OTHER_740,-1.3649911648179
other,OTHER_741,-1.1044068066084156
other,OTHER_742,-0.5455645634721237
other,OTHER_743,-1.2253806920865709
other,OTHER_744,-1.5473326593073342
other,OTHER_745,-1.0372034543278676
other,OTHER_746,-1.1835179558108726
other,OTHER_747,-1.1319911240555869
other,OTHER_748,-0.4934997427215394
other,OTHER_749,-0.5538036723881781
other,OTHER_750,-0.877705463444103
other,OTHER_751,-1.2364319685742176
other,OTHER_752,-0.9120943407578324
other,OTHER_753,-1.073677886773041
other,OTHER_754,-0.9009204419902161
other,OTHER_755,-1.212830878203902
other,OTHER_756,-1.1273686340592879
other,OTHER_757,-1.2439619397790893
other,OTHER_758,-0.9660580189809866
other,OTHER_759,-0.8613334790913036
other,OTHER_760,-0.6445916995527841
other,OTHER_761,-0.6903831321001981
other,OTHER_762,-1.1781339210221697
other,OTHER_763,-1.0970277315187622
other,OTHER_764,-0.907658450707604
other,OTHER_765,-1.1808522662232819
other,OTHER_766,-0.9020611968552359
other,OTHER_767,-0.8557526913052433
other,OTHER_768,-0.8876451555580546
other,OTHER_769,-0.9283967338541645
other,OTHER_770,-0.778290356255172
other,OTHER_771,-1.157330622184095
other,OTHER_772,-0.9399011465435296
other,OTHER_773,-1.4556721069848348
other,OTHER_774,-0.9897627607063622
other,OTHER_775,-0.9092985406854142
other,OTHER_776,-1.1788977688117466
other,OTHER_777,-0.8488110110479385
other,OTHER_778,-1.3553689054926048
other,OTHER_779,-1.3303187359869466
other,OTHER_780,-0.3079972633076472
other,OTHER_781,-1.329540176629917
other,OTHER_782,-0.9141194069851912
other,OTHER_783,-1.167119547384179
other,OTHER_784,-0.9730097597668881
other,OTHER_785,-1.213652407365831
other,OTHER_786,-0.9390517965298922
other,OTHER_787,-1.4429404510475976
other,OTHER_788,-1.10188926859156
other,OTHER_789,-1.1542132978582007
other,OTHER_790,-1.0320172016717524
other,OTHER_791,-1.385074134620485
other,OTHER_792,-0.747136711828825
other,OTHER_793,-1.1011921723790694
other,OTHER_794,-1.303890700076526
other,OTHER_795,-1.013809543741876
other,OTHER_796,-1.166223218641165
other,OTHER_797,-1.1428240486043146
other,OTHER_798,-0.8146255345337592
other,OTHER_799,-1.183136374553591
other,OTHER_800,-0.894241435306155
other,OTHER_801,-0.8189409534662444
other,OTHER_802,-0.9149655095530116
other,OTHER_803,-0.9810465510837868
other,OTHER_804,-1.2766040481838399
other,OTHER_805,-1.1605303406666814
other,OTHER_806,-1.0609123919372727
other,OTHER_807,-1.1418775475642826
other,OTHER_808,-1.3356438583712447
other,OTHER_809,-1.1828194392103337
other,OTHER_810,-1.1510293695304221
other,OTHER_811,-0.8579986317010023
other,OTHER_812,-0.7324683764653948
other,OTHER_813,-1.058706250338356
other,OTHER_814,-1.2651136925208593
other,OTHER_815,-0.8455726546092848
other,OTHER_816,-0.7287085321032827
other,OTHER_817,-1.4647432921308963
other,OTHER_818,-0.548957821964339
other,OTHER_819,-0.9277286772849913
other,OTHER_820,-0.9624424347033251
other,OTHER_821,-0.9347939598885926
other,OTHER_822,-1.0723124917924367
other,OTHER_823,-1.1999545028613217
other,OTHER_824,-1.1560866151638907
other,OTHER_825,-1.0207882167143516
other,OTHER_826,-0.9804383722582248
other,OTHER_827,-1.2093953323144588
other,OTHER_828,-1.0379236305884612
other,OTHER_829,-0.7814030070145872
other,OTHER_830,-1.1269885700178919
other,OTHER_831,-0.9226740634924199
other,OTHER_832,-1.290809873973119
other,OTHER_833,-1.019057072822932
other,OTHER_834,-1.0385323217074138
other,OTHER_835,-1.1320108428499789
other,OTHER_836,-1.0778929683667549
other,OTHER_837,-1.0655753338049967
other,OTHER_838,-1.0786324732790484
other,OTHER_839,-1.1043872581261034
other,OTHER_840,-1.2943567505060127
other,OTHER_841,-1.1339119611620598
other,OTHER_842,-1.1087898044493403
other,OTHER_843,-1.1047385900939917
other,OTHER_844,-0.8177250311742956
other,OTHER_845,-1.096633511036062
other,OTHER_846,-0.8422711173421253
other,OTHER_847,-1.1095336608824802
other,OTHER_848,-0.8766870863196312
other,OTHER_849,-1.1316111953780195
